img_genome_id,genome_name,phylum,class,pf03007_count,sequencing_status,genome_size_bp,gene_count,study_name,sequencing_center
2619619332,Mycobacterium tuberculosis XTB13-128,Actinomycetota,Actinomycetes,13,Permanent Draft,4404842,4106,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619333,Mycobacterium tuberculosis XTB13-133,Actinomycetota,Actinomycetes,13,Permanent Draft,4417508,4121,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619334,Mycobacterium tuberculosis XTB13-134,Actinomycetota,Actinomycetes,13,Permanent Draft,4414249,4121,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619335,Mycobacterium tuberculosis XTB13-137,Actinomycetota,Actinomycetes,13,Permanent Draft,4418007,4121,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619336,Mycobacterium tuberculosis XTB13-138,Actinomycetota,Actinomycetes,13,Permanent Draft,4416002,4123,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619337,Mycobacterium tuberculosis XTB13-140,Actinomycetota,Actinomycetes,13,Permanent Draft,4418953,4120,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619338,Mycobacterium tuberculosis XTB13-142,Actinomycetota,Actinomycetes,13,Permanent Draft,4417623,4116,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619339,Mycobacterium tuberculosis XTB13-145,Actinomycetota,Actinomycetes,13,Permanent Draft,4418114,4116,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619340,Mycobacterium tuberculosis XTB13-146,Actinomycetota,Actinomycetes,13,Permanent Draft,4418988,4125,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619341,Mycobacterium tuberculosis XTB13-147,Actinomycetota,Actinomycetes,13,Permanent Draft,4419855,4123,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619342,Mycobacterium tuberculosis XTB13-154,Actinomycetota,Actinomycetes,13,Permanent Draft,4420670,4127,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619343,Mycobacterium tuberculosis XTB13-155,Actinomycetota,Actinomycetes,13,Permanent Draft,4420212,4117,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619344,Mycobacterium tuberculosis XTB13-158,Actinomycetota,Actinomycetes,14,Permanent Draft,4413844,4133,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619345,Mycobacterium tuberculosis XTB13-159,Actinomycetota,Actinomycetes,13,Permanent Draft,4378473,4081,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619346,Mycobacterium tuberculosis XTB13-168,Actinomycetota,Actinomycetes,13,Permanent Draft,4423546,4141,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619347,Mycobacterium tuberculosis XTB13-169,Actinomycetota,Actinomycetes,14,Permanent Draft,4397609,4100,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619348,Mycobacterium tuberculosis XTB13-172,Actinomycetota,Actinomycetes,13,Permanent Draft,4420826,4136,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619349,Mycobacterium tuberculosis XTB13-173,Actinomycetota,Actinomycetes,13,Permanent Draft,4427587,4177,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619350,Mycobacterium tuberculosis XTB13-177,Actinomycetota,Actinomycetes,13,Permanent Draft,4425527,4132,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619351,Mycobacterium tuberculosis XTB13-178,Actinomycetota,Actinomycetes,14,Permanent Draft,4432992,4145,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619352,Mycobacterium tuberculosis XTB13-180,Actinomycetota,Actinomycetes,13,Permanent Draft,4414523,4132,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619353,Mycobacterium tuberculosis XTB13-182,Actinomycetota,Actinomycetes,13,Permanent Draft,4413109,4132,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619354,Mycobacterium tuberculosis XTB13-184,Actinomycetota,Actinomycetes,13,Permanent Draft,4377281,4093,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619355,Mycobacterium tuberculosis XTB13-187,Actinomycetota,Actinomycetes,13,Permanent Draft,4412171,4128,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619356,Mycobacterium tuberculosis XTB13-188,Actinomycetota,Actinomycetes,13,Permanent Draft,4385031,4091,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619357,Mycobacterium tuberculosis XTB13-190,Actinomycetota,Actinomycetes,13,Permanent Draft,4387535,4099,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619358,Mycobacterium tuberculosis XTB13-191,Actinomycetota,Actinomycetes,13,Permanent Draft,4399668,4109,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619359,Mycobacterium tuberculosis XTB13-196,Actinomycetota,Actinomycetes,13,Permanent Draft,4413620,4128,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619360,Mycobacterium tuberculosis XTB13-197,Actinomycetota,Actinomycetes,13,Permanent Draft,4423729,4140,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619361,Mycobacterium tuberculosis XTB13-204,Actinomycetota,Actinomycetes,14,Permanent Draft,4384834,4098,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619362,Mycobacterium tuberculosis XTB13-205,Actinomycetota,Actinomycetes,13,Permanent Draft,4417947,4127,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619363,Mycobacterium tuberculosis XTB13-206,Actinomycetota,Actinomycetes,13,Permanent Draft,4418560,4123,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619364,Mycobacterium tuberculosis XTB13-210,Actinomycetota,Actinomycetes,13,Permanent Draft,4406802,4119,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619365,Mycobacterium tuberculosis XTB13-211,Actinomycetota,Actinomycetes,14,Permanent Draft,4389510,4083,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619366,Mycobacterium tuberculosis XTB13-212,Actinomycetota,Actinomycetes,13,Permanent Draft,4368620,4090,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619367,Mycobacterium tuberculosis XTB13-213,Actinomycetota,Actinomycetes,13,Permanent Draft,4410955,4131,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619368,Mycobacterium tuberculosis XTB13-216,Actinomycetota,Actinomycetes,14,Permanent Draft,4417475,4148,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619369,Mycobacterium tuberculosis XTB13-217,Actinomycetota,Actinomycetes,13,Permanent Draft,4433536,4155,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619370,Mycobacterium tuberculosis XTB13-219,Actinomycetota,Actinomycetes,13,Permanent Draft,4419583,4133,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619371,Mycobacterium tuberculosis XTB13-225,Actinomycetota,Actinomycetes,13,Permanent Draft,4381795,4093,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619372,Mycobacterium tuberculosis XTB13-227,Actinomycetota,Actinomycetes,13,Permanent Draft,4390682,4100,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619373,Mycobacterium tuberculosis XTB13-228,Actinomycetota,Actinomycetes,13,Permanent Draft,4424828,4145,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619374,Mycobacterium tuberculosis XTB13-230,Actinomycetota,Actinomycetes,13,Permanent Draft,4387388,4099,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619375,Mycobacterium tuberculosis XTB13-232,Actinomycetota,Actinomycetes,13,Permanent Draft,4442763,4165,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619376,Mycobacterium tuberculosis XTB13-233,Actinomycetota,Actinomycetes,13,Permanent Draft,4384435,4097,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619377,Mycobacterium tuberculosis XTB13-235,Actinomycetota,Actinomycetes,13,Permanent Draft,4416496,4128,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619378,Mycobacterium tuberculosis XTB13-237,Actinomycetota,Actinomycetes,13,Permanent Draft,4384772,4091,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619379,Mycobacterium tuberculosis XTB13-239,Actinomycetota,Actinomycetes,14,Permanent Draft,4418399,4130,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619380,Mycobacterium tuberculosis XTB13-240,Actinomycetota,Actinomycetes,13,Permanent Draft,4389515,4099,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619381,Mycobacterium tuberculosis XTB13-244,Actinomycetota,Actinomycetes,13,Permanent Draft,4372890,4095,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619382,Mycobacterium tuberculosis XTB13-245,Actinomycetota,Actinomycetes,13,Permanent Draft,4434022,4142,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619383,Mycobacterium tuberculosis XTB13-246,Actinomycetota,Actinomycetes,13,Permanent Draft,4386899,4090,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619384,Mycobacterium tuberculosis XTB13-249,Actinomycetota,Actinomycetes,14,Permanent Draft,4401331,4112,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619385,Mycobacterium tuberculosis XTB13-250,Actinomycetota,Actinomycetes,13,Permanent Draft,4423916,4141,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619386,Mycobacterium tuberculosis XTB13-262,Actinomycetota,Actinomycetes,13,Permanent Draft,4422637,4129,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619387,Mycobacterium tuberculosis XTB13-265,Actinomycetota,Actinomycetes,13,Permanent Draft,4415753,4125,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619388,Mycobacterium tuberculosis XTB13-278,Actinomycetota,Actinomycetes,14,Permanent Draft,4398015,4080,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619389,Mycobacterium tuberculosis XTB13-299,Actinomycetota,Actinomycetes,13,Permanent Draft,4416807,4125,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619390,Mycobacterium tuberculosis 9542,Actinomycetota,Actinomycetes,13,Permanent Draft,4395652,4130,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619391,Mycobacterium tuberculosis 6605,Actinomycetota,Actinomycetes,14,Permanent Draft,4396861,4169,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619392,Mycobacterium tuberculosis 7057,Actinomycetota,Actinomycetes,14,Permanent Draft,4398689,4146,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619393,Mycobacterium tuberculosis 7837,Actinomycetota,Actinomycetes,14,Permanent Draft,4409958,4160,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619394,Mycobacterium tuberculosis 12974,Actinomycetota,Actinomycetes,14,Permanent Draft,4421417,4163,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619395,Mycobacterium tuberculosis 10217,Actinomycetota,Actinomycetes,14,Permanent Draft,4419088,4157,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619396,Mycobacterium tuberculosis 6638,Actinomycetota,Actinomycetes,14,Permanent Draft,4396185,4133,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619397,Mycobacterium tuberculosis 9956,Actinomycetota,Actinomycetes,14,Permanent Draft,4403090,4141,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619398,Mycobacterium tuberculosis 6273,Actinomycetota,Actinomycetes,14,Permanent Draft,4403799,4137,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619399,Mycobacterium tuberculosis 2489,Actinomycetota,Actinomycetes,13,Permanent Draft,4363030,4107,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619400,Mycobacterium tuberculosis 2233BH,Actinomycetota,Actinomycetes,14,Permanent Draft,4415904,4157,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619401,Mycobacterium tuberculosis 2074CJ,Actinomycetota,Actinomycetes,14,Permanent Draft,4496731,4259,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619402,Mycobacterium tuberculosis 2230BH,Actinomycetota,Actinomycetes,13,Permanent Draft,4480069,4252,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619403,Mycobacterium tuberculosis 2228BH,Actinomycetota,Actinomycetes,14,Permanent Draft,4419179,4177,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619404,Mycobacterium tuberculosis 3067CJ,Actinomycetota,Actinomycetes,14,Permanent Draft,4409137,4123,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619405,Mycobacterium tuberculosis 2101HD,Actinomycetota,Actinomycetes,14,Permanent Draft,4210868,3990,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619406,Mycobacterium tuberculosis 2196MM,Actinomycetota,Actinomycetes,13,Permanent Draft,4409324,4148,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619407,Mycobacterium tuberculosis 2093HD,Actinomycetota,Actinomycetes,14,Permanent Draft,4382325,4148,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619408,Mycobacterium tuberculosis 2089HD,Actinomycetota,Actinomycetes,13,Permanent Draft,4399334,4150,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619409,Mycobacterium tuberculosis 2088HD,Actinomycetota,Actinomycetes,14,Permanent Draft,4395953,4156,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619410,Mycobacterium tuberculosis 1430BH,Actinomycetota,Actinomycetes,14,Permanent Draft,4418670,4177,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619411,Mycobacterium tuberculosis TKK_04_0139,Actinomycetota,Actinomycetes,14,Permanent Draft,4419801,4175,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619412,Mycobacterium tuberculosis TKK_04_0141,Actinomycetota,Actinomycetes,14,Permanent Draft,4448770,4190,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619413,Mycobacterium tuberculosis TKK_04_0145,Actinomycetota,Actinomycetes,14,Permanent Draft,4418880,4155,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619414,Mycobacterium tuberculosis TKK_04_0148,Actinomycetota,Actinomycetes,14,Permanent Draft,4416991,4160,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619415,Mycobacterium tuberculosis TKK_04_0149,Actinomycetota,Actinomycetes,13,Permanent Draft,4390598,4124,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619416,Mycobacterium tuberculosis TKK_04_0150,Actinomycetota,Actinomycetes,14,Permanent Draft,4443071,4174,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619417,Mycobacterium tuberculosis TKK_04_0153,Actinomycetota,Actinomycetes,13,Permanent Draft,4362752,4115,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619418,Mycobacterium tuberculosis TKK_04_0137,Actinomycetota,Actinomycetes,14,Permanent Draft,4401631,4107,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619419,Mycobacterium tuberculosis TKK_04_0155,Actinomycetota,Actinomycetes,14,Permanent Draft,4418294,4160,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619420,Mycobacterium tuberculosis TKK_04_0159,Actinomycetota,Actinomycetes,13,Permanent Draft,4389462,4108,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619421,Mycobacterium tuberculosis TKK_05MA_0001,Actinomycetota,Actinomycetes,14,Permanent Draft,4400422,4104,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619422,Mycobacterium tuberculosis TKK_05MA_0004,Actinomycetota,Actinomycetes,13,Permanent Draft,4408929,4144,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
2619619423,Mycobacterium tuberculosis TKK_05MA_0010,Actinomycetota,Actinomycetes,15,Permanent Draft,4447879,4170,Broad institute TB Antibiotic Resistance Catalog,Broad Institute
